src,rel,dst,evidence,value,strength
img_0f077cdc,HAS_RIM,rim_61303850,,,
img_0f077cdc,HAS_PATHOLOGY,path_896b80dc,,,
img_0f077cdc,HAS_DIAGNOSIS,diag_c9ae7d38,,,
diag_c9ae7d38,HAS_RISK,risk_very_healthy,,,
od_25fe61a8,SUPPORTS_DIAGNOSIS,diag_c9ae7d38,cup_to_disc_ratio,0.3,
img_6136bfbd,HAS_OPTIC_DISC,od_6a5dfb27,,,
img_6136bfbd,HAS_RIM,rim_2e4abc73,,,
img_6136bfbd,HAS_PATHOLOGY,path_1aff219d,,,
img_6136bfbd,HAS_DIAGNOSIS,diag_526bfb64,,,
diag_526bfb64,HAS_RISK,risk_high_risk,,,
od_6a5dfb27,SUPPORTS_DIAGNOSIS,diag_526bfb64,cup_to_disc_ratio,0.8,
rim_2e4abc73,SUPPORTS_DIAGNOSIS,diag_526bfb64,isnt_rule_violated,true,
path_1aff219d,SUPPORTS_DIAGNOSIS,diag_526bfb64,"bayoneting,notching,laminar_dot_sign",true,
img_4e45b766,HAS_OPTIC_DISC,od_d07c7d8f,,,
img_4e45b766,HAS_RIM,rim_326d9a1b,,,
img_4e45b766,HAS_PATHOLOGY,path_77e1adc6,,,
img_4e45b766,HAS_DIAGNOSIS,diag_6a1553f7,,,
diag_6a1553f7,HAS_RISK,risk_very_healthy,,,
od_d07c7d8f,SUPPORTS_DIAGNOSIS,diag_6a1553f7,cup_to_disc_ratio,0.4,
img_24159042,HAS_OPTIC_DISC,od_f6bcc92a,,,
img_24159042,HAS_RIM,rim_ea0efe15,,,
img_24159042,HAS_PATHOLOGY,path_425c299a,,,
img_24159042,HAS_DIAGNOSIS,diag_d41aa626,,,
diag_d41aa626,HAS_RISK,risk_very_healthy,,,
od_f6bcc92a,SUPPORTS_DIAGNOSIS,diag_d41aa626,cup_to_disc_ratio,0.4,
img_99012b3f,HAS_OPTIC_DISC,od_64fbd00b,,,
img_99012b3f,HAS_RIM,rim_86926b08,,,
img_99012b3f,HAS_PATHOLOGY,path_16845941,,,
img_99012b3f,HAS_DIAGNOSIS,diag_a7c028c3,,,
diag_a7c028c3,HAS_RISK,risk_high_risk,,,
od_64fbd00b,SUPPORTS_DIAGNOSIS,diag_a7c028c3,cup_to_disc_ratio,0.8,
rim_86926b08,SUPPORTS_DIAGNOSIS,diag_a7c028c3,isnt_rule_violated,true,
path_16845941,SUPPORTS_DIAGNOSIS,diag_a7c028c3,"bayoneting,notching,laminar_dot_sign",true,
img_93c33236,HAS_OPTIC_DISC,od_f5c2e202,,,
img_93c33236,HAS_RIM,rim_97ebcd14,,,
img_93c33236,HAS_PATHOLOGY,path_a19a612f,,,
img_93c33236,HAS_DIAGNOSIS,diag_87c2cf04,,,
diag_87c2cf04,HAS_RISK,risk_high_risk,,,
od_f5c2e202,SUPPORTS_DIAGNOSIS,diag_87c2cf04,cup_to_disc_ratio,0.7,
rim_97ebcd14,SUPPORTS_DIAGNOSIS,diag_87c2cf04,isnt_rule_violated,true,
path_a19a612f,SUPPORTS_DIAGNOSIS,diag_87c2cf04,"bayoneting,notching,laminar_dot_sign",true,
img_636b8712,HAS_OPTIC_DISC,od_e95c1525,,,
img_636b8712,HAS_RIM,rim_73fdc98a,,,
img_636b8712,HAS_PATHOLOGY,path_a07d50cb,,,
img_636b8712,HAS_DIAGNOSIS,diag_ffd419e2,,,
diag_ffd419e2,HAS_RISK,risk_high_risk,,,
od_e95c1525,SUPPORTS_DIAGNOSIS,diag_ffd419e2,cup_to_disc_ratio,0.8,
rim_73fdc98a,SUPPORTS_DIAGNOSIS,diag_ffd419e2,isnt_rule_violated,true,
path_a07d50cb,SUPPORTS_DIAGNOSIS,diag_ffd419e2,"bayoneting,notching,laminar_dot_sign",true,
img_be48ef89,HAS_OPTIC_DISC,od_c4a54b8a,,,
img_be48ef89,HAS_RIM,rim_5470e0a2,,,
img_be48ef89,HAS_PATHOLOGY,path_04769bea,,,
img_be48ef89,HAS_DIAGNOSIS,diag_fdb26b0c,,,
diag_fdb26b0c,HAS_RISK,risk_high_risk,,,
od_c4a54b8a,SUPPORTS_DIAGNOSIS,diag_fdb26b0c,cup_to_disc_ratio,0.8,
rim_5470e0a2,SUPPORTS_DIAGNOSIS,diag_fdb26b0c,isnt_rule_violated,true,
path_04769bea,SUPPORTS_DIAGNOSIS,diag_fdb26b0c,"bayoneting,notching,laminar_dot_sign",true,
img_fe8feb52,HAS_OPTIC_DISC,od_6b4d1b8d,,,
img_fe8feb52,HAS_RIM,rim_b6ecd834,,,
img_fe8feb52,HAS_PATHOLOGY,path_443fd873,,,
img_fe8feb52,HAS_DIAGNOSIS,diag_2cf6941a,,,
diag_2cf6941a,HAS_RISK,risk_very_healthy,,,
od_6b4d1b8d,SUPPORTS_DIAGNOSIS,diag_2cf6941a,cup_to_disc_ratio,0.4,
img_79172c64,HAS_OPTIC_DISC,od_70b26fd9,,,
img_79172c64,HAS_RIM,rim_ae10b344,,,
img_79172c64,HAS_PATHOLOGY,path_467296e8,,,
img_79172c64,HAS_DIAGNOSIS,diag_61a64276,,,
diag_61a64276,HAS_RISK,risk_high_risk,,,
od_70b26fd9,SUPPORTS_DIAGNOSIS,diag_61a64276,cup_to_disc_ratio,0.8,
rim_ae10b344,SUPPORTS_DIAGNOSIS,diag_61a64276,isnt_rule_violated,true,
path_467296e8,SUPPORTS_DIAGNOSIS,diag_61a64276,"bayoneting,notching,laminar_dot_sign",true,
img_37d46eeb,HAS_OPTIC_DISC,od_15c57c1e,,,
img_37d46eeb,HAS_RIM,rim_f1434402,,,
img_37d46eeb,HAS_PATHOLOGY,path_e5d6ec0e,,,
img_37d46eeb,HAS_DIAGNOSIS,diag_f8e6aca7,,,
diag_f8e6aca7,HAS_RISK,risk_very_healthy,,,
od_15c57c1e,SUPPORTS_DIAGNOSIS,diag_f8e6aca7,cup_to_disc_ratio,0.4,
img_8d170401,HAS_OPTIC_DISC,od_cd3ab84d,,,
img_8d170401,HAS_RIM,rim_030109a8,,,
img_8d170401,HAS_PATHOLOGY,path_b9f9580d,,,
img_8d170401,HAS_DIAGNOSIS,diag_cbf161e8,,,
diag_cbf161e8,HAS_RISK,risk_high_risk,,,
od_cd3ab84d,SUPPORTS_DIAGNOSIS,diag_cbf161e8,cup_to_disc_ratio,0.8,
rim_030109a8,SUPPORTS_DIAGNOSIS,diag_cbf161e8,isnt_rule_violated,true,
path_b9f9580d,SUPPORTS_DIAGNOSIS,diag_cbf161e8,"bayoneting,notching,laminar_dot_sign",true,
img_d5633c21,HAS_OPTIC_DISC,od_f3998845,,,
img_d5633c21,HAS_RIM,rim_4d8fbe9a,,,
img_d5633c21,HAS_PATHOLOGY,path_05b85894,,,
img_d5633c21,HAS_DIAGNOSIS,diag_6d0d3c95,,,
diag_6d0d3c95,HAS_RISK,risk_high_risk,,,
od_f3998845,SUPPORTS_DIAGNOSIS,diag_6d0d3c95,cup_to_disc_ratio,0.7,
rim_4d8fbe9a,SUPPORTS_DIAGNOSIS,diag_6d0d3c95,isnt_rule_violated,true,
path_05b85894,SUPPORTS_DIAGNOSIS,diag_6d0d3c95,laminar_dot_sign,true,
img_11d9172e,HAS_OPTIC_DISC,od_aa8632a8,,,
img_11d9172e,HAS_RIM,rim_f8667e09,,,
img_11d9172e,HAS_PATHOLOGY,path_e60806d5,,,
img_11d9172e,HAS_DIAGNOSIS,diag_e22804fd,,,
diag_e22804fd,HAS_RISK,risk_high_risk,,,
od_aa8632a8,SUPPORTS_DIAGNOSIS,diag_e22804fd,cup_to_disc_ratio,0.8,
rim_f8667e09,SUPPORTS_DIAGNOSIS,diag_e22804fd,isnt_rule_violated,true,
path_e60806d5,SUPPORTS_DIAGNOSIS,diag_e22804fd,"bayoneting,notching",true,
img_ad14d311,HAS_OPTIC_DISC,od_7ebec389,,,
img_ad14d311,HAS_RIM,rim_9addbd48,,,
img_ad14d311,HAS_PATHOLOGY,path_15b88e98,,,
img_ad14d311,HAS_DIAGNOSIS,diag_5f080e3e,,,
diag_5f080e3e,HAS_RISK,risk_high_risk,,,
od_7ebec389,SUPPORTS_DIAGNOSIS,diag_5f080e3e,cup_to_disc_ratio,0.8,
rim_9addbd48,SUPPORTS_DIAGNOSIS,diag_5f080e3e,isnt_rule_violated,true,
path_15b88e98,SUPPORTS_DIAGNOSIS,diag_5f080e3e,"bayoneting,notching,laminar_dot_sign",true,
img_c58acde0,HAS_OPTIC_DISC,od_3c144144,,,
img_c58acde0,HAS_RIM,rim_1fb28874,,,
img_c58acde0,HAS_PATHOLOGY,path_d9ab5e90,,,
img_c58acde0,HAS_DIAGNOSIS,diag_429b88bd,,,
diag_429b88bd,HAS_RISK,risk_high_risk,,,
od_3c144144,SUPPORTS_DIAGNOSIS,diag_429b88bd,cup_to_disc_ratio,0.8,
rim_1fb28874,SUPPORTS_DIAGNOSIS,diag_429b88bd,isnt_rule_violated,true,
path_d9ab5e90,SUPPORTS_DIAGNOSIS,diag_429b88bd,"bayoneting,notching,laminar_dot_sign",true,
img_967caaad,HAS_OPTIC_DISC,od_39231173,,,
img_967caaad,HAS_RIM,rim_0ab4d2e9,,,
img_967caaad,HAS_PATHOLOGY,path_eaa3397c,,,
img_967caaad,HAS_DIAGNOSIS,diag_c41739c0,,,
diag_c41739c0,HAS_RISK,risk_very_healthy,,,
od_39231173,SUPPORTS_DIAGNOSIS,diag_c41739c0,cup_to_disc_ratio,0.4,
img_8b5604b5,HAS_OPTIC_DISC,od_cafc2521,,,
img_8b5604b5,HAS_RIM,rim_d6d760b0,,,
img_8b5604b5,HAS_PATHOLOGY,path_1b2eb54a,,,
img_8b5604b5,HAS_DIAGNOSIS,diag_fea1918b,,,
diag_fea1918b,HAS_RISK,risk_high_risk,,,
od_cafc2521,SUPPORTS_DIAGNOSIS,diag_fea1918b,cup_to_disc_ratio,0.8,
rim_d6d760b0,SUPPORTS_DIAGNOSIS,diag_fea1918b,isnt_rule_violated,true,
path_1b2eb54a,SUPPORTS_DIAGNOSIS,diag_fea1918b,"bayoneting,notching",true,
img_57ae3f00,HAS_OPTIC_DISC,od_6a598cc5,,,
img_57ae3f00,HAS_RIM,rim_4310e2f5,,,
img_57ae3f00,HAS_PATHOLOGY,path_ebb2e8ce,,,
img_57ae3f00,HAS_DIAGNOSIS,diag_c6159a86,,,
diag_c6159a86,HAS_RISK,risk_high_risk,,,
od_6a598cc5,SUPPORTS_DIAGNOSIS,diag_c6159a86,cup_to_disc_ratio,0.7,
rim_4310e2f5,SUPPORTS_DIAGNOSIS,diag_c6159a86,isnt_rule_violated,true,
img_1be8deb6,HAS_OPTIC_DISC,od_5b5b95bd,,,
img_1be8deb6,HAS_RIM,rim_f66cbe7d,,,
img_1be8deb6,HAS_PATHOLOGY,path_84d95948,,,
img_1be8deb6,HAS_DIAGNOSIS,diag_e3d47d49,,,
diag_e3d47d49,HAS_RISK,risk_high_risk,,,
od_5b5b95bd,SUPPORTS_DIAGNOSIS,diag_e3d47d49,cup_to_disc_ratio,0.8,
rim_f66cbe7d,SUPPORTS_DIAGNOSIS,diag_e3d47d49,isnt_rule_violated,true,
path_84d95948,SUPPORTS_DIAGNOSIS,diag_e3d47d49,"bayoneting,notching,laminar_dot_sign",true,
img_599f0bfd,HAS_OPTIC_DISC,od_62677195,,,
img_599f0bfd,HAS_RIM,rim_5d8682a7,,,
img_599f0bfd,HAS_PATHOLOGY,path_f773b2a8,,,
img_599f0bfd,HAS_DIAGNOSIS,diag_d97d0445,,,
diag_d97d0445,HAS_RISK,risk_very_healthy,,,
od_62677195,SUPPORTS_DIAGNOSIS,diag_d97d0445,cup_to_disc_ratio,0.4,
img_4cf49b8f,HAS_OPTIC_DISC,od_39557012,,,
img_4cf49b8f,HAS_RIM,rim_ca006934,,,
img_4cf49b8f,HAS_PATHOLOGY,path_187f5c40,,,
img_4cf49b8f,HAS_DIAGNOSIS,diag_dab5ce06,,,
diag_dab5ce06,HAS_RISK,risk_high_risk,,,
od_39557012,SUPPORTS_DIAGNOSIS,diag_dab5ce06,cup_to_disc_ratio,0.7,
rim_ca006934,SUPPORTS_DIAGNOSIS,diag_dab5ce06,isnt_rule_violated,true,
img_a5090d41,HAS_OPTIC_DISC,od_761c5563,,,
img_a5090d41,HAS_RIM,rim_018a0b2c,,,
img_a5090d41,HAS_PATHOLOGY,path_03de09d5,,,
img_a5090d41,HAS_DIAGNOSIS,diag_41fcac92,,,
diag_41fcac92,HAS_RISK,risk_high_risk,,,
od_761c5563,SUPPORTS_DIAGNOSIS,diag_41fcac92,cup_to_disc_ratio,0.8,
rim_018a0b2c,SUPPORTS_DIAGNOSIS,diag_41fcac92,isnt_rule_violated,true,
path_03de09d5,SUPPORTS_DIAGNOSIS,diag_41fcac92,"bayoneting,notching",true,
img_98db84ef,HAS_OPTIC_DISC,od_30d99bdc,,,
img_98db84ef,HAS_RIM,rim_9a261e63,,,
img_98db84ef,HAS_PATHOLOGY,path_0f3db7b1,,,
img_98db84ef,HAS_DIAGNOSIS,diag_52d087c4,,,
diag_52d087c4,HAS_RISK,risk_high_risk,,,
od_30d99bdc,SUPPORTS_DIAGNOSIS,diag_52d087c4,cup_to_disc_ratio,0.8,
rim_9a261e63,SUPPORTS_DIAGNOSIS,diag_52d087c4,isnt_rule_violated,true,
path_0f3db7b1,SUPPORTS_DIAGNOSIS,diag_52d087c4,"bayoneting,notching,laminar_dot_sign",true,
img_d25137c6,HAS_OPTIC_DISC,od_ba839ced,,,
img_d25137c6,HAS_RIM,rim_eac46c24,,,
img_d25137c6,HAS_PATHOLOGY,path_ae4f2cf8,,,
img_d25137c6,HAS_DIAGNOSIS,diag_1e8d1aa4,,,
diag_1e8d1aa4,HAS_RISK,risk_high_risk,,,
od_ba839ced,SUPPORTS_DIAGNOSIS,diag_1e8d1aa4,cup_to_disc_ratio,0.8,
rim_eac46c24,SUPPORTS_DIAGNOSIS,diag_1e8d1aa4,isnt_rule_violated,true,
path_ae4f2cf8,SUPPORTS_DIAGNOSIS,diag_1e8d1aa4,"bayoneting,notching,laminar_dot_sign",true,
img_c5d85422,HAS_OPTIC_DISC,od_d1762143,,,
img_c5d85422,HAS_RIM,rim_1cfd784b,,,
img_c5d85422,HAS_PATHOLOGY,path_1965a489,,,
img_c5d85422,HAS_DIAGNOSIS,diag_a019fb10,,,
diag_a019fb10,HAS_RISK,risk_high_risk,,,
od_d1762143,SUPPORTS_DIAGNOSIS,diag_a019fb10,cup_to_disc_ratio,0.8,
rim_1cfd784b,SUPPORTS_DIAGNOSIS,diag_a019fb10,isnt_rule_violated,true,
path_1965a489,SUPPORTS_DIAGNOSIS,diag_a019fb10,"bayoneting,notching,laminar_dot_sign",true,
img_a7a9c3aa,HAS_OPTIC_DISC,od_5122621e,,,
img_a7a9c3aa,HAS_RIM,rim_bddf4950,,,
img_a7a9c3aa,HAS_PATHOLOGY,path_8b98e99e,,,
img_a7a9c3aa,HAS_DIAGNOSIS,diag_54237f40,,,
diag_54237f40,HAS_RISK,risk_high_risk,,,
od_5122621e,SUPPORTS_DIAGNOSIS,diag_54237f40,cup_to_disc_ratio,0.8,
rim_bddf4950,SUPPORTS_DIAGNOSIS,diag_54237f40,isnt_rule_violated,true,
path_8b98e99e,SUPPORTS_DIAGNOSIS,diag_54237f40,"bayoneting,notching,laminar_dot_sign",true,
img_4afe36c4,HAS_OPTIC_DISC,od_34e5b871,,,
img_4afe36c4,HAS_RIM,rim_21c0f8f2,,,
img_4afe36c4,HAS_PATHOLOGY,path_869763f7,,,
img_4afe36c4,HAS_DIAGNOSIS,diag_84954a09,,,
diag_84954a09,HAS_RISK,risk_high_risk,,,
od_34e5b871,SUPPORTS_DIAGNOSIS,diag_84954a09,cup_to_disc_ratio,0.7,
rim_21c0f8f2,SUPPORTS_DIAGNOSIS,diag_84954a09,isnt_rule_violated,true,
img_601591e6,HAS_OPTIC_DISC,od_189ec87f,,,
img_601591e6,HAS_RIM,rim_f518e4bb,,,
img_601591e6,HAS_PATHOLOGY,path_f95ce44a,,,
img_601591e6,HAS_DIAGNOSIS,diag_90cfebfd,,,
diag_90cfebfd,HAS_RISK,risk_very_healthy,,,
od_189ec87f,SUPPORTS_DIAGNOSIS,diag_90cfebfd,cup_to_disc_ratio,0.3,
img_81fa3fce,HAS_OPTIC_DISC,od_8c5cb8ff,,,
img_81fa3fce,HAS_RIM,rim_3f00cd97,,,
img_81fa3fce,HAS_PATHOLOGY,path_011c58fa,,,
img_81fa3fce,HAS_DIAGNOSIS,diag_1f49e8dd,,,
diag_1f49e8dd,HAS_RISK,risk_high_risk,,,
od_8c5cb8ff,SUPPORTS_DIAGNOSIS,diag_1f49e8dd,cup_to_disc_ratio,0.8,
rim_3f00cd97,SUPPORTS_DIAGNOSIS,diag_1f49e8dd,isnt_rule_violated,true,
path_011c58fa,SUPPORTS_DIAGNOSIS,diag_1f49e8dd,"bayoneting,notching,laminar_dot_sign",true,
img_fd0c9c0a,HAS_OPTIC_DISC,od_951ea987,,,
img_fd0c9c0a,HAS_RIM,rim_9039cf15,,,
img_fd0c9c0a,HAS_PATHOLOGY,path_3c264e1c,,,
img_fd0c9c0a,HAS_DIAGNOSIS,diag_a7f869ac,,,
diag_a7f869ac,HAS_RISK,risk_high_risk,,,
od_951ea987,SUPPORTS_DIAGNOSIS,diag_a7f869ac,cup_to_disc_ratio,0.8,
rim_9039cf15,SUPPORTS_DIAGNOSIS,diag_a7f869ac,isnt_rule_violated,true,
path_3c264e1c,SUPPORTS_DIAGNOSIS,diag_a7f869ac,"bayoneting,notching,laminar_dot_sign",true,
img_d499639d,HAS_OPTIC_DISC,od_d8002913,,,
img_d499639d,HAS_RIM,rim_532c1480,,,
img_d499639d,HAS_PATHOLOGY,path_cc066ffa,,,
img_d499639d,HAS_DIAGNOSIS,diag_fb80df2d,,,
diag_fb80df2d,HAS_RISK,risk_high_risk,,,
od_d8002913,SUPPORTS_DIAGNOSIS,diag_fb80df2d,cup_to_disc_ratio,0.7,
rim_532c1480,SUPPORTS_DIAGNOSIS,diag_fb80df2d,isnt_rule_violated,true,
path_cc066ffa,SUPPORTS_DIAGNOSIS,diag_fb80df2d,"bayoneting,notching",true,
img_cd29a5ef,HAS_OPTIC_DISC,od_7c67cd8a,,,
img_cd29a5ef,HAS_RIM,rim_ad3e791e,,,
img_cd29a5ef,HAS_PATHOLOGY,path_1d19ab0e,,,
img_cd29a5ef,HAS_DIAGNOSIS,diag_807a0c5a,,,
diag_807a0c5a,HAS_RISK,risk_high_risk,,,
od_7c67cd8a,SUPPORTS_DIAGNOSIS,diag_807a0c5a,cup_to_disc_ratio,0.7,
rim_ad3e791e,SUPPORTS_DIAGNOSIS,diag_807a0c5a,isnt_rule_violated,true,
img_329dc4de,HAS_OPTIC_DISC,od_1ef99fea,,,
img_329dc4de,HAS_RIM,rim_e40213f9,,,
img_329dc4de,HAS_PATHOLOGY,path_2c829b33,,,
img_329dc4de,HAS_DIAGNOSIS,diag_c9c24589,,,
diag_c9c24589,HAS_RISK,risk_very_healthy,,,
od_1ef99fea,SUPPORTS_DIAGNOSIS,diag_c9c24589,cup_to_disc_ratio,0.4,
img_6771f987,HAS_OPTIC_DISC,od_c28ba33c,,,
img_6771f987,HAS_RIM,rim_65ce9722,,,
img_6771f987,HAS_PATHOLOGY,path_29a0ba0b,,,
img_6771f987,HAS_DIAGNOSIS,diag_eb1f7720,,,
diag_eb1f7720,HAS_RISK,risk_high_risk,,,
od_c28ba33c,SUPPORTS_DIAGNOSIS,diag_eb1f7720,cup_to_disc_ratio,0.7,
rim_65ce9722,SUPPORTS_DIAGNOSIS,diag_eb1f7720,isnt_rule_violated,true,
img_47a1fea2,HAS_OPTIC_DISC,od_fcbc1f3a,,,
img_47a1fea2,HAS_RIM,rim_25e9b3fc,,,
img_47a1fea2,HAS_PATHOLOGY,path_cb258252,,,
img_47a1fea2,HAS_DIAGNOSIS,diag_fa403211,,,
diag_fa403211,HAS_RISK,risk_high_risk,,,
od_fcbc1f3a,SUPPORTS_DIAGNOSIS,diag_fa403211,cup_to_disc_ratio,0.8,
rim_25e9b3fc,SUPPORTS_DIAGNOSIS,diag_fa403211,isnt_rule_violated,true,
path_cb258252,SUPPORTS_DIAGNOSIS,diag_fa403211,"bayoneting,notching,laminar_dot_sign",true,
img_9a5e380a,HAS_OPTIC_DISC,od_6e214097,,,
img_9a5e380a,HAS_RIM,rim_27ebdd6f,,,
img_9a5e380a,HAS_PATHOLOGY,path_c8341dad,,,
img_9a5e380a,HAS_DIAGNOSIS,diag_f2746fa8,,,
diag_f2746fa8,HAS_RISK,risk_high_risk,,,
od_6e214097,SUPPORTS_DIAGNOSIS,diag_f2746fa8,cup_to_disc_ratio,0.8,
rim_27ebdd6f,SUPPORTS_DIAGNOSIS,diag_f2746fa8,isnt_rule_violated,true,
path_c8341dad,SUPPORTS_DIAGNOSIS,diag_f2746fa8,"bayoneting,notching",true,
img_f4989c9d,HAS_OPTIC_DISC,od_dc0ee61c,,,
img_f4989c9d,HAS_RIM,rim_2527c779,,,
img_f4989c9d,HAS_PATHOLOGY,path_c123215c,,,
img_f4989c9d,HAS_DIAGNOSIS,diag_c3f294e9,,,
diag_c3f294e9,HAS_RISK,risk_very_healthy,,,
od_dc0ee61c,SUPPORTS_DIAGNOSIS,diag_c3f294e9,cup_to_disc_ratio,0.3,
img_5d7c5ab6,HAS_OPTIC_DISC,od_d0c5fa1e,,,
img_5d7c5ab6,HAS_RIM,rim_0f41c560,,,
img_5d7c5ab6,HAS_PATHOLOGY,path_fd0f3633,,,
img_5d7c5ab6,HAS_DIAGNOSIS,diag_076fc60d,,,
diag_076fc60d,HAS_RISK,risk_high_risk,,,
od_d0c5fa1e,SUPPORTS_DIAGNOSIS,diag_076fc60d,cup_to_disc_ratio,0.8,
rim_0f41c560,SUPPORTS_DIAGNOSIS,diag_076fc60d,isnt_rule_violated,true,
path_fd0f3633,SUPPORTS_DIAGNOSIS,diag_076fc60d,"bayoneting,notching,laminar_dot_sign",true,
img_7c40e466,HAS_OPTIC_DISC,od_84f4685d,,,
img_7c40e466,HAS_RIM,rim_c99de37a,,,
img_7c40e466,HAS_PATHOLOGY,path_4e298924,,,
img_7c40e466,HAS_DIAGNOSIS,diag_96dc7f9c,,,
diag_96dc7f9c,HAS_RISK,risk_high_risk,,,
od_84f4685d,SUPPORTS_DIAGNOSIS,diag_96dc7f9c,cup_to_disc_ratio,0.7,
rim_c99de37a,SUPPORTS_DIAGNOSIS,diag_96dc7f9c,isnt_rule_violated,true,
path_4e298924,SUPPORTS_DIAGNOSIS,diag_96dc7f9c,notching,true,
img_8b86c2b9,HAS_OPTIC_DISC,od_32462243,,,
img_8b86c2b9,HAS_RIM,rim_ed8db4c5,,,
img_8b86c2b9,HAS_PATHOLOGY,path_9dfa3177,,,
img_8b86c2b9,HAS_DIAGNOSIS,diag_a492bc7c,,,
diag_a492bc7c,HAS_RISK,risk_moderate_risk,,,
od_32462243,SUPPORTS_DIAGNOSIS,diag_a492bc7c,cup_to_disc_ratio,0.7,
rim_ed8db4c5,SUPPORTS_DIAGNOSIS,diag_a492bc7c,isnt_rule_violated,true,
img_4f15351c,HAS_OPTIC_DISC,od_bb37f2ee,,,
img_4f15351c,HAS_RIM,rim_23cb890d,,,
img_4f15351c,HAS_PATHOLOGY,path_2fed1091,,,
img_4f15351c,HAS_DIAGNOSIS,diag_1027cf25,,,
diag_1027cf25,HAS_RISK,risk_high_risk,,,
od_bb37f2ee,SUPPORTS_DIAGNOSIS,diag_1027cf25,cup_to_disc_ratio,0.7,
rim_23cb890d,SUPPORTS_DIAGNOSIS,diag_1027cf25,isnt_rule_violated,true,
img_1a30e235,HAS_OPTIC_DISC,od_debeebb1,,,
img_1a30e235,HAS_RIM,rim_e503b180,,,
img_1a30e235,HAS_PATHOLOGY,path_a3a96fd8,,,
img_1a30e235,HAS_DIAGNOSIS,diag_2fb98089,,,
diag_2fb98089,HAS_RISK,risk_very_healthy,,,
od_debeebb1,SUPPORTS_DIAGNOSIS,diag_2fb98089,cup_to_disc_ratio,0.4,
img_00f5fe55,HAS_OPTIC_DISC,od_3d077460,,,
img_00f5fe55,HAS_RIM,rim_3049bcfc,,,
img_00f5fe55,HAS_PATHOLOGY,path_ae34448b,,,
img_00f5fe55,HAS_DIAGNOSIS,diag_12ae00ac,,,
diag_12ae00ac,HAS_RISK,risk_moderate_risk,,,
od_3d077460,SUPPORTS_DIAGNOSIS,diag_12ae00ac,cup_to_disc_ratio,0.7,
rim_3049bcfc,SUPPORTS_DIAGNOSIS,diag_12ae00ac,isnt_rule_violated,true,
img_7caa3649,HAS_OPTIC_DISC,od_d52cf585,,,
img_7caa3649,HAS_RIM,rim_1979f76e,,,
img_7caa3649,HAS_PATHOLOGY,path_ac5a11ce,,,
img_7caa3649,HAS_DIAGNOSIS,diag_997b25b5,,,
diag_997b25b5,HAS_RISK,risk_high_risk,,,
od_d52cf585,SUPPORTS_DIAGNOSIS,diag_997b25b5,cup_to_disc_ratio,0.8,
rim_1979f76e,SUPPORTS_DIAGNOSIS,diag_997b25b5,isnt_rule_violated,true,
img_89fd62d1,HAS_OPTIC_DISC,od_669e3cd6,,,
img_89fd62d1,HAS_RIM,rim_3ef1d60e,,,
img_89fd62d1,HAS_PATHOLOGY,path_ea2b95a0,,,
img_89fd62d1,HAS_DIAGNOSIS,diag_24a56115,,,
diag_24a56115,HAS_RISK,risk_high_risk,,,
od_669e3cd6,SUPPORTS_DIAGNOSIS,diag_24a56115,cup_to_disc_ratio,0.7,
rim_3ef1d60e,SUPPORTS_DIAGNOSIS,diag_24a56115,isnt_rule_violated,true,
img_650cfb16,HAS_OPTIC_DISC,od_711eb99f,,,
img_650cfb16,HAS_RIM,rim_547d7a0c,,,
img_650cfb16,HAS_PATHOLOGY,path_5696fcd0,,,
img_650cfb16,HAS_DIAGNOSIS,diag_091de7ab,,,
diag_091de7ab,HAS_RISK,risk_very_healthy,,,
od_711eb99f,SUPPORTS_DIAGNOSIS,diag_091de7ab,cup_to_disc_ratio,0.4,
img_73cd3cf9,HAS_OPTIC_DISC,od_ca235500,,,
img_73cd3cf9,HAS_RIM,rim_404ba553,,,
img_73cd3cf9,HAS_PATHOLOGY,path_efeefcce,,,
img_73cd3cf9,HAS_DIAGNOSIS,diag_0a9194a8,,,
diag_0a9194a8,HAS_RISK,risk_high_risk,,,
od_ca235500,SUPPORTS_DIAGNOSIS,diag_0a9194a8,cup_to_disc_ratio,0.8,
rim_404ba553,SUPPORTS_DIAGNOSIS,diag_0a9194a8,isnt_rule_violated,true,
path_efeefcce,SUPPORTS_DIAGNOSIS,diag_0a9194a8,"bayoneting,notching,laminar_dot_sign",true,
img_d5c14468,HAS_OPTIC_DISC,od_1192b2c5,,,
img_d5c14468,HAS_RIM,rim_936ebc21,,,
img_d5c14468,HAS_PATHOLOGY,path_0e901cc3,,,
img_d5c14468,HAS_DIAGNOSIS,diag_620b51bc,,,
diag_620b51bc,HAS_RISK,risk_high_risk,,,
od_1192b2c5,SUPPORTS_DIAGNOSIS,diag_620b51bc,cup_to_disc_ratio,0.8,
rim_936ebc21,SUPPORTS_DIAGNOSIS,diag_620b51bc,isnt_rule_violated,true,
path_0e901cc3,SUPPORTS_DIAGNOSIS,diag_620b51bc,"bayoneting,notching,laminar_dot_sign",true,
img_75d48ae2,HAS_OPTIC_DISC,od_528d33a6,,,
img_75d48ae2,HAS_RIM,rim_fda77719,,,
img_75d48ae2,HAS_PATHOLOGY,path_f6422c03,,,
img_75d48ae2,HAS_DIAGNOSIS,diag_44fd216f,,,
diag_44fd216f,HAS_RISK,risk_moderate_risk,,,
od_528d33a6,SUPPORTS_DIAGNOSIS,diag_44fd216f,cup_to_disc_ratio,0.7,
